symbol,name,industry,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
sh600900,长江电力,电力,2021-06-30,46.21,46.44,46.56,46.0,22981375.0,472168800.0,1.21,0.52,0.24,0.001
sh600900,长江电力,电力,2021-07-01,46.46,46.88,46.98,46.04,28521680.0,589083400.0,2.02,0.95,0.44,0.0013
sh600900,长江电力,电力,2021-07-02,46.6,45.85,46.63,45.76,41188859.0,839403600.0,1.87,-2.2,-1.03,0.0019
sh600900,长江电力,电力,2021-07-05,45.85,45.55,46.02,45.39,36482454.0,734636900.0,1.37,-0.65,-0.3,0.0017000000000000001
sh600900,长江电力,电力,2021-07-06,45.5,45.79,46.58,45.23,39685027.0,806203300.0,2.97,0.53,0.24,0.0018
sh600900,长江电力,电力,2021-07-07,45.83,45.86,46.07,45.51,30192903.999999996,611213200.0,1.22,0.15,0.07,0.0014000000000000002
sh600900,长江电力,电力,2021-07-08,46.0,45.86,46.11,45.39,35703604.0,721024600.0000001,1.57,0.0,0.0,0.0016
sh600900,长江电力,电力,2021-07-09,45.78,45.86,46.02,45.65,27799423.0,564245100.0,0.81,0.0,0.0,0.0013
sh600900,长江电力,电力,2021-07-12,45.99,45.25,46.06,45.16,55671168.99999999,1117592300.0,1.96,-1.33,-0.61,0.0025
sh600900,长江电力,电力,2021-07-13,45.16,45.65,45.69,45.0,33766332.0,678015700.0000001,1.53,0.88,0.4,0.0015
sh600900,长江电力,电力,2021-07-14,45.69,45.69,45.78,45.2,37805654.0,759761100.0,1.27,0.09,0.04,0.0017000000000000001
sh600900,长江电力,电力,2021-07-15,45.51,45.81,45.92,45.27,33177823.0,670717000.0,1.43,0.26,0.12,0.0015
sh600900,长江电力,电力,2021-07-16,45.86,45.3,45.86,45.11,53981418.00000001,1041371799.9999999,1.64,-1.11,-0.51,0.0025
sh600900,长江电力,电力,2021-07-19,45.27,45.5,45.55,45.06,30581683.0,590447600.0,1.08,0.44,0.2,0.0014000000000000002
sh600900,长江电力,电力,2021-07-20,45.48,45.3,45.57,45.15,25392895.0,489774900.0,0.92,-0.44,-0.2,0.0012
sh600900,长江电力,电力,2021-07-21,45.18,44.81,45.3,44.79,56025125.0,1070155600.0,1.13,-1.08,-0.49,0.0025
sh600900,长江电力,电力,2021-07-22,44.78,44.51,44.93,44.43,52133231.0,983832800.0,1.12,-0.67,-0.3,0.0024
sh600900,长江电力,电力,2021-07-23,44.62,44.43,44.72,44.15,41983289.0,786854200.0,1.28,-0.18,-0.08,0.0019
sh600900,长江电力,电力,2021-07-26,44.25,44.51,44.65,44.22,42187908.0,792312200.0,0.97,0.18,0.08,0.0019
sh600900,长江电力,电力,2021-07-27,44.51,43.62,44.53,43.38,54495540.0,1005885399.9999999,2.58,-2.0,-0.89,0.0025
sh600900,长江电力,电力,2021-07-28,43.39,44.37,44.48,43.39,57849096.0,1072439200.0,2.51,1.72,0.75,0.0026
sh600900,长江电力,电力,2021-07-29,44.25,44.08,44.57,44.01,38512311.0,720265500.0,1.27,-0.65,-0.29,0.0018
sh600900,长江电力,电力,2021-07-30,44.09,44.79,44.79,43.88,44409713.0,835919000.0,2.06,1.61,0.71,0.002
sh600900,长江电力,电力,2021-08-02,44.74,44.62,44.86,44.06,55085576.0,1036065000.0,1.79,-0.38,-0.17,0.0025
sh600900,长江电力,电力,2021-08-03,44.46,44.58,44.78,44.3,36380490.0,685191300.0,1.08,-0.09,-0.04,0.0017000000000000001
sh600900,长江电力,电力,2021-08-04,44.51,44.9,45.27,44.23,42254412.0,804162899.9999999,2.34,0.72,0.32,0.0019
sh600900,长江电力,电力,2021-08-05,44.83,45.06,45.15,44.62,34706394.0,662322000.0,1.18,0.36,0.16,0.0016
sh600900,长江电力,电力,2021-08-06,44.97,44.88,45.0,44.58,34953841.0,663441100.0,0.93,-0.4,-0.18,0.0016
sh600900,长江电力,电力,2021-08-09,44.83,45.41,45.5,44.79,41614432.0,802532200.0,1.58,1.18,0.53,0.0019
sh600900,长江电力,电力,2021-08-10,45.41,45.76,45.79,45.2,37597080.0,731686900.0,1.3,0.77,0.35,0.0017000000000000001
sh600900,长江电力,电力,2021-08-11,45.67,45.79,45.93,45.58,26019006.0,509335800.0,0.77,0.07,0.03,0.0012
sh600900,长江电力,电力,2021-08-12,45.74,46.0,46.3,45.67,32114698.0,632905700.0,1.38,0.46,0.21,0.0015
sh600900,长江电力,电力,2021-08-13,46.0,45.85,46.16,45.74,20331596.0,398551100.0,0.91,-0.33,-0.15,0.0009
sh600900,长江电力,电力,2021-08-16,45.92,46.14,46.14,45.76,21945635.0,432308100.0,0.83,0.63,0.29,0.001
sh600900,长江电力,电力,2021-08-17,46.21,45.9,46.46,45.57,29365833.0,576858200.0,1.93,-0.52,-0.24,0.0013
sh600900,长江电力,电力,2021-08-18,45.67,46.0,46.18,45.65,29307686.0,577040600.0,1.16,0.22,0.1,0.0013
sh600900,长江电力,电力,2021-08-19,45.81,46.41,46.46,45.78,35463186.0,702289299.9999999,1.48,0.89,0.41,0.0016
sh600900,长江电力,电力,2021-08-20,46.49,46.28,46.67,45.78,41924218.0,828815700.0000001,1.91,-0.28,-0.13,0.0019
sh600900,长江电力,电力,2021-08-23,46.32,46.55,47.04,46.28,47135688.0,944274299.9999999,1.64,0.58,0.27,0.0021
sh600900,长江电力,电力,2021-08-24,46.67,46.28,46.81,46.2,35559914.0,708214800.0,1.31,-0.58,-0.27,0.0016
sh600900,长江电力,电力,2021-08-25,46.41,46.07,46.42,45.97,29716902.0,587420900.0,0.97,-0.45,-0.21,0.0014000000000000002
sh600900,长江电力,电力,2021-08-26,46.07,45.67,46.18,45.65,21795879.0,427489000.0,1.15,-0.87,-0.4,0.001
sh600900,长江电力,电力,2021-08-27,45.72,45.72,46.11,45.53,20067554.0,393217000.0,1.27,0.11,0.05,0.0009
sh600900,长江电力,电力,2021-08-30,45.53,44.95,45.64,44.76,38315539.0,734091799.9999999,1.93,-1.68,-0.77,0.0017000000000000001
sh600900,长江电力,电力,2021-08-31,44.92,45.39,45.53,44.62,37974541.0,727303500.0,2.03,0.98,0.44,0.0017000000000000001
sh600900,长江电力,电力,2021-09-01,45.5,46.23,46.53,45.39,53595980.00000001,1058053500.0,2.51,1.85,0.84,0.0024
sh600900,长江电力,电力,2021-09-02,46.06,46.51,46.55,45.9,36644236.0,726517400.0,1.41,0.61,0.28,0.0017000000000000001
sh600900,长江电力,电力,2021-09-03,46.55,46.65,46.81,46.27,43772080.0,876481799.9999999,1.16,0.3,0.14,0.002
sh600900,长江电力,电力,2021-09-06,46.67,46.58,47.02,46.49,34986498.0,701932300.0,1.14,-0.15,-0.07,0.0016
sh600900,长江电力,电力,2021-09-07,46.62,46.6,46.83,46.34,35907515.0,719153800.0,1.05,0.04,0.02,0.0016
sh600900,长江电力,电力,2021-09-08,46.63,47.12,47.33,46.63,55497444.99999999,1125412700.0,1.5,1.12,0.52,0.0025
sh600900,长江电力,电力,2021-09-09,47.42,47.23,47.44,46.41,57850588.0,1172316000.0,2.17,0.23,0.11,0.0026
sh600900,长江电力,电力,2021-09-10,47.23,47.25,47.47,46.95,41591535.0,848735000.0,1.1,0.04,0.02,0.0019
sh600900,长江电力,电力,2021-09-13,47.19,47.21,47.68,47.02,36884240.0,753583300.0,1.4,-0.08,-0.04,0.0017000000000000001
sh600900,长江电力,电力,2021-09-14,47.23,46.7,47.32,46.56,37538216.0,758706000.0,1.61,-1.08,-0.51,0.0017000000000000001
sh600900,长江电力,电力,2021-09-15,46.55,46.04,46.69,45.93,38454156.0,760573300.0,1.63,-1.41,-0.66,0.0017000000000000001
sh600900,长江电力,电力,2021-09-16,46.04,46.13,46.93,45.9,38912370.0,772533300.0,2.24,0.2,0.09,0.0018
sh600900,长江电力,电力,2021-09-17,46.14,47.09,47.39,46.14,56124932.99999999,1137932800.0,2.71,2.08,0.96,0.0026
sh600900,长江电力,电力,2021-09-22,47.02,48.93,49.5,46.98,114253703.0,2428239200.0,5.36,3.91,1.84,0.0052
sh600900,长江电力,电力,2021-09-23,49.08,48.7,49.92,48.38,101364862.0,2170815400.0,3.14,-0.47,-0.23,0.0046
sh600900,长江电力,电力,2021-09-24,49.22,48.45,49.26,48.03,73281349.0,1553563500.0,2.5,-0.51,-0.25,0.0033
sh600900,长江电力,电力,2021-09-27,49.1,49.31,49.45,48.49,101965330.0,2187010600.0,1.96,1.78,0.86,0.0046
sh600900,长江电力,电力,2021-09-28,49.15,49.68,50.15,48.51,90481725.0,1956084900.0,3.34,0.75,0.37,0.0040999999999999995
sh600900,长江电力,电力,2021-09-29,49.4,50.26,50.43,48.91,112240070.0,2451746800.0,3.08,1.17,0.58,0.0051
sh600900,长江电力,电力,2021-09-30,50.4,50.05,50.54,49.05,98750701.0,2160433400.0,2.96,-0.42,-0.21,0.0045000000000000005
sh600900,长江电力,电力,2021-10-08,50.92,49.96,50.94,49.5,79536810.0,1743026200.0,2.83,-0.18,-0.09,0.0036
sh600900,长江电力,电力,2021-10-11,50.22,49.38,50.34,49.0,58759102.0,1273105600.0,2.67,-1.16,-0.58,0.0027
sh600900,长江电力,电力,2021-10-12,49.01,48.87,49.31,48.44,60442306.99999999,1284896700.0,1.78,-1.03,-0.51,0.0027
sh600900,长江电力,电力,2021-10-13,48.73,48.03,48.73,47.77,39810551.0,831380800.0,1.97,-1.72,-0.84,0.0018
sh600900,长江电力,电力,2021-10-14,48.03,47.74,48.21,47.51,34687929.0,717000100.0,1.46,-0.6,-0.29,0.0016
sh600900,长江电力,电力,2021-10-15,47.65,48.03,48.14,47.42,40582444.0,843059700.0,1.51,0.61,0.29,0.0018
sh600900,长江电力,电力,2021-10-18,48.03,48.4,48.72,47.84,44454572.0,934824299.9999999,1.83,0.77,0.37,0.002
sh600900,长江电力,电力,2021-10-19,48.12,48.84,49.0,47.88,41116416.0,868148200.0000001,2.33,0.91,0.44,0.0019
sh600900,长江电力,电力,2021-10-20,48.82,48.28,48.96,48.12,66022066.0,1389055700.0,1.72,-1.15,-0.56,0.003
sh600900,长江电力,电力,2021-10-21,48.3,48.42,48.44,47.96,33962198.0,711438900.0,0.99,0.29,0.14,0.0015
sh600900,长江电力,电力,2021-10-22,48.38,48.3,48.51,48.02,29844048.0,625399000.0,1.01,-0.25,-0.12,0.0014000000000000002
sh600900,长江电力,电力,2021-10-25,48.19,48.35,48.91,48.09,46293766.0,977047200.0,1.7,0.1,0.05,0.0021
sh600900,长江电力,电力,2021-10-26,48.4,48.58,48.73,48.26,32898559.999999996,694633900.0,0.97,0.48,0.23,0.0015
sh600900,长江电力,电力,2021-10-27,48.54,48.77,48.77,48.26,36028733.0,762583900.0,1.05,0.39,0.19,0.0016
sh600900,长江电力,电力,2021-10-28,48.58,48.52,48.73,48.28,42075088.0,887563900.0,0.93,-0.51,-0.25,0.0019
sh600900,长江电力,电力,2021-10-29,48.47,48.73,48.73,48.05,40708901.0,857456600.0,1.4,0.43,0.21,0.0019
sh600900,长江电力,电力,2021-11-01,48.49,48.96,49.03,48.4,38304468.0,814916300.0,1.3,0.47,0.23,0.0017000000000000001
sh600900,长江电力,电力,2021-11-02,48.98,48.21,49.05,47.7,56946001.0,1192929000.0,2.76,-1.53,-0.75,0.0026
sh600900,长江电力,电力,2021-11-03,48.0,48.59,48.8,47.89,40879018.0,863704500.0,1.9,0.79,0.38,0.0019
sh600900,长江电力,电力,2021-11-04,48.58,48.4,48.77,48.33,28026834.999999996,591659900.0,0.91,-0.39,-0.19,0.0013
sh600900,长江电力,电力,2021-11-05,48.35,47.7,48.52,47.68,37251180.0,773594800.0,1.74,-1.45,-0.7,0.0017000000000000001
sh600900,长江电力,电力,2021-11-08,47.82,47.16,47.84,47.09,34285318.0,700885800.0,1.57,-1.13,-0.54,0.0016
sh600900,长江电力,电力,2021-11-09,47.51,47.14,47.58,46.76,36674196.0,745503400.0,1.73,-0.04,-0.02,0.0017000000000000001
sh600900,长江电力,电力,2021-11-10,47.25,46.81,47.25,46.39,39771645.0,797936100.0,1.82,-0.7,-0.33,0.0018
sh600900,长江电力,电力,2021-11-11,46.72,46.77,46.97,46.48,40208209.0,807567400.0,1.05,-0.09,-0.04,0.0018
sh600900,长江电力,电力,2021-11-12,46.79,46.49,46.88,46.2,41982477.0,838674000.0,1.45,-0.6,-0.28,0.0019
sh600900,长江电力,电力,2021-11-15,46.67,46.84,47.02,46.41,44991245.0,903602400.0,1.31,0.75,0.35,0.002
sh600900,长江电力,电力,2021-11-16,46.72,46.55,46.95,46.42,32493739.0,650158900.0,1.13,-0.62,-0.29,0.0015
sh600900,长江电力,电力,2021-11-17,46.56,46.65,46.88,46.48,28935528.000000004,580528200.0,0.86,0.21,0.1,0.0013
sh600900,长江电力,电力,2021-11-18,46.55,46.62,46.77,46.48,25736457.0,516122699.99999994,0.62,-0.06,-0.03,0.0012
sh600900,长江电力,电力,2021-11-19,46.58,46.91,47.02,46.51,30307444.0,610516300.0,1.09,0.62,0.29,0.0014000000000000002
sh600900,长江电力,电力,2021-11-22,46.93,46.53,47.04,46.53,29310350.0,587633000.0,1.09,-0.81,-0.38,0.0013
sh600900,长江电力,电力,2021-11-23,46.49,46.51,46.58,46.37,32949381.0,657548000.0,0.45,-0.04,-0.02,0.0015
sh600900,长江电力,电力,2021-11-24,46.62,46.18,46.62,46.06,38276235.0,759832600.0,1.2,-0.71,-0.33,0.0017000000000000001
sh600900,长江电力,电力,2021-11-25,46.2,46.18,46.39,45.99,36655019.0,726031900.0,0.87,0.0,0.0,0.0017000000000000001
sh600900,长江电力,电力,2021-11-26,46.11,45.72,46.11,45.65,45569503.0,891323200.0000001,1.0,-1.0,-0.46,0.0021
sh600900,长江电力,电力,2021-12-13,49.12,48.05,49.14,47.46,240466334.0,5079887900.0,3.42,5.1,2.33,0.0109
sh600900,长江电力,电力,2021-12-14,47.51,49.49,49.64,47.16,152816972.0,3254785800.0,5.22,3.0,1.44,0.0069
sh600900,长江电力,电力,2021-12-15,49.22,49.75,49.84,49.17,81044609.0,1759463800.0,1.36,0.53,0.26,0.0037
sh600900,长江电力,电力,2021-12-16,49.66,50.08,50.08,49.43,58378768.00000001,1278107400.0,1.31,0.66,0.33,0.0027
sh600900,长江电力,电力,2021-12-17,49.99,49.89,50.36,49.73,56888435.0,1251931800.0,1.26,-0.38,-0.19,0.0026
sh600900,长江电力,电力,2021-12-20,49.59,49.61,50.1,49.15,48784938.0,1060548600.0,1.92,-0.56,-0.28,0.0022
sh600900,长江电力,电力,2021-12-21,49.75,50.01,50.29,49.57,36284002.0,797472800.0,1.45,0.81,0.4,0.0016
sh600900,长江电力,电力,2021-12-22,50.03,50.06,50.36,49.92,30735728.000000004,678650600.0,0.88,0.1,0.05,0.0014000000000000002
sh600900,长江电力,电力,2021-12-23,50.08,50.4,50.5,49.89,32436286.0,718751500.0,1.22,0.68,0.34,0.0015
sh600900,长江电力,电力,2021-12-24,50.34,50.69,51.85,50.17,50644778.0,1140593300.0,3.34,0.58,0.29,0.0023
sh600900,长江电力,电力,2021-12-27,50.66,50.66,51.29,50.15,33915757.0,757945300.0,2.25,-0.06,-0.03,0.0015
sh600900,长江电力,电力,2021-12-28,50.82,50.69,51.01,50.26,39586585.0,884930100.0,1.48,0.06,0.03,0.0018
sh600900,长江电力,电力,2021-12-29,50.69,50.48,50.76,50.27,29148289.0,648559100.0,0.97,-0.41,-0.21,0.0013
sh600900,长江电力,电力,2021-12-30,50.34,50.97,51.1,50.22,33339376.0,748600900.0,1.75,0.97,0.49,0.0015
sh600900,长江电力,电力,2021-12-31,50.87,51.27,51.48,50.87,31889449.0,723342700.0,1.2,0.59,0.3,0.0015
sh600900,长江电力,电力,2022-01-04,51.43,51.52,51.62,51.01,47207944.0,1074028200.0,1.19,0.49,0.25,0.0021
sh600900,长江电力,电力,2022-01-05,51.36,51.43,51.68,51.01,44243779.0,1006813000.0,1.3,-0.17,-0.09,0.002
sh600900,长江电力,电力,2022-01-06,51.2,50.06,51.41,49.98,62904384.0,1401497000.0,2.79,-2.66,-1.37,0.0029
sh600900,长江电力,电力,2022-01-07,50.33,50.33,50.71,49.85,35547313.0,787488300.0,1.71,0.54,0.27,0.0016
sh600900,长江电力,电力,2022-01-10,50.26,50.75,50.9,50.26,32650652.0,729809900.0,1.27,0.83,0.42,0.0015
sh600900,长江电力,电力,2022-01-11,50.83,50.92,51.78,50.71,45618790.0,1036164700.0,2.11,0.33,0.17,0.0021
sh600900,长江电力,电力,2022-01-12,50.87,50.52,51.13,50.08,35022982.0,778462500.0,2.06,-0.79,-0.4,0.0016
sh600900,长江电力,电力,2022-01-13,50.57,50.68,50.92,50.22,34248577.0,765999900.0,1.38,0.32,0.16,0.0016
sh600900,长江电力,电力,2022-01-14,50.78,50.83,51.2,50.1,40524229.0,908137000.0,2.17,0.3,0.15,0.0018
sh600900,长江电力,电力,2022-01-17,50.83,51.13,51.69,50.82,42897062.0,976518400.0,1.71,0.59,0.3,0.002
sh600900,长江电力,电力,2022-01-18,51.2,51.55,51.76,50.94,36599162.0,835034299.9999999,1.6,0.82,0.42,0.0017000000000000001
sh600900,长江电力,电力,2022-01-19,51.52,51.71,51.87,51.36,34865674.0,798901500.0,0.99,0.31,0.16,0.0016
sh600900,长江电力,电力,2022-01-20,51.75,51.94,52.71,51.57,59563610.0,1380512600.0,2.2,0.44,0.23,0.0027
sh600900,长江电力,电力,2022-01-21,51.92,51.76,52.2,51.47,35471714.0,815250600.0,1.41,-0.35,-0.18,0.0016
sh600900,长江电力,电力,2022-01-24,51.76,51.54,52.11,51.29,26991917.0,617396000.0,1.58,-0.43,-0.22,0.0012
sh600900,长江电力,电力,2022-01-25,51.24,50.82,51.54,50.82,30261534.999999996,683725600.0,1.41,-1.4,-0.72,0.0014000000000000002
sh600900,长江电力,电力,2022-01-26,50.85,51.04,51.4,50.73,22026011.0,497368300.0,1.32,0.43,0.22,0.001
sh600900,长江电力,电力,2022-01-27,51.06,50.71,51.1,50.27,32410924.0,723901400.0,1.63,-0.65,-0.33,0.0015
sh600900,长江电力,电力,2022-01-28,50.89,49.91,51.1,49.87,35244949.0,784594000.0,2.42,-1.58,-0.8,0.0016
sh600900,长江电力,电力,2022-02-07,50.22,50.73,51.06,50.03,31043746.999999996,691945000.0,2.05,1.64,0.82,0.0014000000000000002
sh600900,长江电力,电力,2022-02-08,50.83,52.18,52.18,50.73,38321462.0,878778500.0,2.85,2.86,1.45,0.0017000000000000001
sh600900,长江电力,电力,2022-02-09,52.24,52.38,52.57,51.73,38855076.0,903796300.0,1.61,0.38,0.2,0.0018
sh600900,长江电力,电力,2022-02-10,52.59,53.16,53.18,52.13,34539084.0,812299600.0000001,2.0,1.49,0.78,0.0016
sh600900,长江电力,电力,2022-02-11,53.15,53.09,53.44,52.88,28605749.0,679411799.9999999,1.05,-0.13,-0.07,0.0013
sh600900,长江电力,电力,2022-02-14,53.09,52.48,53.09,52.1,31333357.0,732262000.0,1.86,-1.15,-0.61,0.0014000000000000002
sh600900,长江电力,电力,2022-02-15,52.46,51.97,52.62,51.8,24917520.0,576783700.0,1.56,-0.97,-0.51,0.0011
sh600900,长江电力,电力,2022-02-16,52.08,51.96,52.48,51.92,22036550.0,511097900.0,1.08,-0.02,-0.01,0.001
sh600900,长江电力,电力,2022-02-17,51.96,52.22,52.52,51.87,31402561.0,730170500.0,1.25,0.5,0.26,0.0014000000000000002
sh600900,长江电力,电力,2022-02-18,52.22,52.2,52.34,51.82,18501627.0,429027000.0,1.0,-0.04,-0.02,0.0008
sh600900,长江电力,电力,2022-02-21,51.97,51.89,52.15,51.64,18515111.0,426069100.00000006,0.98,-0.59,-0.31,0.0008
sh600900,长江电力,电力,2022-02-22,51.71,51.52,51.8,51.27,23565507.0,537423500.0,1.02,-0.71,-0.37,0.0011
sh600900,长江电力,电力,2022-02-23,51.62,51.45,51.76,51.24,26258734.999999996,598602600.0,1.01,-0.14,-0.07,0.0012
sh600900,长江电力,电力,2022-02-24,51.52,51.2,51.85,50.99,41480293.0,942142000.0,1.67,-0.49,-0.25,0.0019
sh600900,长江电力,电力,2022-02-25,51.29,51.36,51.62,51.17,38662399.0,880033200.0000001,0.88,0.31,0.16,0.0018
sh600900,长江电力,电力,2022-02-28,51.47,52.11,52.18,51.29,39821079.0,915878500.0,1.73,1.46,0.75,0.0018
sh600900,长江电力,电力,2022-03-01,52.15,52.27,52.46,51.9,27721136.0,644305700.0,1.07,0.31,0.16,0.0013
sh600900,长江电力,电力,2022-03-02,52.27,52.8,52.95,52.11,33156974.0,779747200.0,1.61,1.01,0.53,0.0015
sh600900,长江电力,电力,2022-03-03,53.02,53.46,53.6,52.87,38573408.0,919429000.0,1.38,1.25,0.66,0.0018
sh600900,长江电力,电力,2022-03-04,53.37,53.46,53.64,52.67,40590487.0,966816600.0,1.82,0.0,0.0,0.0018
sh600900,长江电力,电力,2022-03-07,53.32,53.23,53.81,53.08,56662099.0,1354854700.0,1.37,-0.43,-0.23,0.0026
sh600900,长江电力,电力,2022-03-08,53.22,52.15,53.3,51.92,68797615.0,1615154200.0000002,2.59,-2.03,-1.08,0.0031
sh600900,长江电力,电力,2022-03-09,52.24,51.76,52.78,50.76,72997469.0,1683503100.0,3.87,-0.75,-0.39,0.0033
sh600900,长江电力,电力,2022-03-10,52.24,51.29,52.32,51.24,46414984.0,1060693700.0,2.07,-0.91,-0.47,0.0021
sh600900,长江电力,电力,2022-03-11,51.1,51.1,51.2,50.22,44014302.0,984247200.0,1.92,-0.37,-0.19,0.002
sh600900,长江电力,电力,2022-03-14,50.78,50.92,51.62,50.62,45009506.0,1019666300.0,1.97,-0.35,-0.18,0.002
sh600900,长江电力,电力,2022-03-15,50.73,48.56,50.75,48.35,76119235.0,1642719200.0000002,4.73,-4.63,-2.36,0.0034999999999999996
sh600900,长江电力,电力,2022-03-16,49.0,50.71,50.99,48.45,75780925.0,1649350700.0,5.18,4.43,2.15,0.0034000000000000002
sh600900,长江电力,电力,2022-03-17,51.1,49.87,51.15,49.75,61437709.0,1354231099.9999998,2.74,-1.66,-0.84,0.0028000000000000004
sh600900,长江电力,电力,2022-03-18,49.84,49.66,50.38,49.56,99662949.0,2183348000.0,1.65,-0.42,-0.21,0.0045000000000000005
sh600900,长江电力,电力,2022-03-21,50.05,49.43,50.05,49.15,41267879.0,893225100.0,1.8,-0.46,-0.23,0.0019
sh600900,长江电力,电力,2022-03-22,49.52,50.12,50.31,49.4,31552596.999999996,690836900.0,1.84,1.4,0.69,0.0014000000000000002
sh600900,长江电力,电力,2022-03-23,50.22,49.85,50.45,49.7,32225242.0,708039600.0000001,1.49,-0.54,-0.27,0.0015
sh600900,长江电力,电力,2022-03-24,49.54,49.29,49.82,49.26,34064522.0,738660800.0,1.13,-1.12,-0.56,0.0015
sh600900,长江电力,电力,2022-03-25,49.21,48.84,49.52,48.8,25319503.0,543075800.0,1.46,-0.91,-0.45,0.0012
sh600900,长江电力,电力,2022-03-28,48.65,49.61,49.78,48.14,45018266.0,964906600.0,3.37,1.58,0.77,0.002
sh600900,长江电力,电力,2022-03-29,49.49,49.71,49.91,49.36,29555632.0,644342600.0,1.11,0.2,0.1,0.0013
sh600900,长江电力,电力,2022-03-30,49.84,49.87,50.05,49.45,40088137.0,874407500.0,1.2,0.32,0.16,0.0018
sh600900,长江电力,电力,2022-03-31,49.87,50.05,50.27,49.57,29652359.999999996,650706600.0,1.4,0.36,0.18,0.0013
sh600900,长江电力,电力,2022-04-01,49.94,50.43,50.55,49.73,29641400.0,654261200.0,1.64,0.76,0.38,0.0013
sh600900,长江电力,电力,2022-04-06,50.08,50.68,50.87,50.08,36117200.0,805189600.0000001,1.58,0.5,0.25,0.0016
sh600900,长江电力,电力,2022-04-07,50.73,51.22,51.36,50.5,36059000.0,814140000.0,1.7,1.07,0.54,0.0016
sh600900,长江电力,电力,2022-04-08,51.27,52.15,52.22,51.17,41276600.0,949759900.0,2.05,1.82,0.93,0.0018
sh600900,长江电力,电力,2022-04-11,52.29,51.69,52.38,51.43,45370900.0,1042026799.9999999,1.82,-0.88,-0.46,0.002
sh600900,长江电力,电力,2022-04-12,52.1,51.87,52.32,51.43,41289600.0,951523100.0,1.71,0.35,0.18,0.0018
sh600900,长江电力,电力,2022-04-13,51.73,51.96,52.27,51.62,28301200.0,655505000.0,1.26,0.17,0.09,0.0012
sh600900,长江电力,电力,2022-04-14,51.96,52.22,52.67,51.85,26045000.0,607067300.0,1.58,0.5,0.26,0.0011
sh600900,长江电力,电力,2022-04-15,52.2,52.5,52.78,52.15,21012600.0,491931400.0,1.21,0.54,0.28,0.0009
sh600900,长江电力,电力,2022-04-18,52.2,51.71,52.52,51.54,25614600.0,590552800.0,1.88,-1.5,-0.79,0.0011
sh600900,长江电力,电力,2022-04-19,51.85,52.13,52.62,51.82,44550900.0,1034299900.0,1.54,0.81,0.42,0.002
sh600900,长江电力,电力,2022-04-20,52.29,52.41,52.71,51.87,41543400.0,969138000.0,1.61,0.54,0.28,0.0018
sh600900,长江电力,电力,2022-04-21,52.25,52.74,52.97,52.18,57129500.0,1343779500.0,1.51,0.63,0.33,0.0025
sh600900,长江电力,电力,2022-04-22,52.52,53.01,53.01,51.85,95057100.0,2230523300.0,2.21,0.51,0.27,0.0042
sh600900,长江电力,电力,2022-04-25,52.66,51.66,53.08,51.64,77673200.0,1817450100.0,2.73,-2.55,-1.35,0.0034000000000000002
sh600900,长江电力,电力,2022-04-26,51.66,52.13,52.48,51.55,43810100.0,1014242500.0,1.8,0.91,0.47,0.0019
sh600900,长江电力,电力,2022-04-27,52.29,51.59,52.39,51.22,61346700.0,1407071099.9999998,2.24,-1.04,-0.54,0.0027
sh600900,长江电力,电力,2022-04-28,51.24,51.82,51.9,50.85,49160000.0,1119211100.0,2.05,0.45,0.23,0.0022
sh600900,长江电力,电力,2022-04-29,51.78,51.31,51.96,51.01,59443000.0,1351410900.0,1.83,-0.98,-0.51,0.0026
sh600900,长江电力,电力,2022-05-05,51.54,51.94,52.2,51.31,45670700.0,1049526300.0,1.73,1.23,0.63,0.002
sh600900,长江电力,电力,2022-05-06,51.76,51.31,52.24,51.1,34163100.0,779396300.0,2.2,-1.21,-0.63,0.0015
sh600900,长江电力,电力,2022-05-09,51.33,50.64,51.4,50.52,28366800.0,637206300.0,1.71,-1.31,-0.67,0.0012
sh600900,长江电力,电力,2022-05-10,50.64,51.52,51.54,50.24,46298700.0,1046185500.0,2.57,1.74,0.88,0.002
sh600900,长江电力,电力,2022-05-11,51.36,51.01,51.62,50.87,55381600.0,1250596600.0,1.46,-0.99,-0.51,0.0024
sh600900,长江电力,电力,2022-05-12,51.08,50.59,51.41,50.24,40475000.0,906321900.0,2.29,-0.82,-0.42,0.0018
sh600900,长江电力,电力,2022-05-13,50.75,52.2,52.2,50.54,56450000.0,1294700600.0,3.27,3.18,1.61,0.0025
sh600900,长江电力,电力,2022-05-16,52.25,51.78,52.32,51.68,33705700.0,776115100.0,1.22,-0.8,-0.42,0.0015
sh600900,长江电力,电力,2022-05-17,52.06,51.8,52.27,51.62,34034800.0,784681000.0,1.25,0.04,0.02,0.0015
sh600900,长江电力,电力,2022-05-18,51.94,51.41,51.94,51.12,38373600.0,874167800.0,1.58,-0.75,-0.39,0.0017000000000000001
sh600900,长江电力,电力,2022-05-19,51.31,52.29,52.32,51.26,48520200.0,1118633600.0,2.07,1.71,0.88,0.0021
sh600900,长江电力,电力,2022-05-20,52.5,52.32,53.18,52.15,56244300.0,1319819800.0,1.96,0.06,0.03,0.0025
sh600900,长江电力,电力,2022-05-23,52.67,51.62,52.67,51.31,52352800.0,1202355700.0,2.58,-1.34,-0.7,0.0023
